,h_geocode,w_geocode,total_jobs,origin_loc_lat,origin_loc_lon,dest_loc_lat,dest_loc_lon,pickup_time_0,pickup_time_0_secs,pickup_time_0_str,origin_geom,dest_geom,walk_time,drive_time,origin_lat,origin_lon,destination_lat,destination_lon,transit_time,transfers,trip1,trip2,trip3,trip4,trip5,trip6,route1,route2,route3,route4,route5,route6,mode,bus_capacity_upto_2hours,GEOID,median_income,margin,start_pickup_window,end_pickup_window,start_dropoff_window,end_dropoff_window
266,470650121003,470650121003,38.0,35.0247675105511,-85.36664615457777,35.020703072749065,-85.36493477646455,06:58:00,25080.0,06:58:00,POINT (-85.36664615457777 35.0247675105511),POINT (-85.36493477646455 35.020703072749065),690.0,130.0,35.0247675105511,-85.36664615457777,35.020703072749065,-85.36493477646455,690.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,06:28:00,06:58:00,07:00:10,07:30:10
267,470650121003,470650121003,38.0,35.01403296489174,-85.37367725319861,35.01991840634421,-85.37080129479779,08:52:45,31965.0,08:52:45,POINT (-85.37367725319861 35.01403296489174),POINT (-85.37080129479779 35.01991840634421),630.0,102.0,35.01403296489174,-85.37367725319861,35.01991840634421,-85.37080129479779,630.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,08:22:45,08:52:45,08:54:27,09:24:27
268,470650121003,470650121003,38.0,35.02031124843007,-85.37045188230489,35.01989540560926,-85.37233420152165,06:28:00,23280.0,06:28:00,POINT (-85.37045188230489 35.02031124843007),POINT (-85.37233420152165 35.01989540560926),269.0,57.0,35.02031124843007,-85.37045188230489,35.01989540560926,-85.37233420152165,269.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,05:58:00,06:28:00,06:28:57,06:58:57
269,470650121003,470650121003,38.0,35.018011150040394,-85.37259155000524,34.989664118812314,-85.38781695439864,09:27:15,34035.0,09:27:15,POINT (-85.37259155000524 35.018011150040394),POINT (-85.38781695439864 34.989664118812314),3563.0,593.0,35.018011150040394,-85.37259155000524,34.989664118812314,-85.38781695439864,3563.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,08:57:15,09:27:15,09:37:08,10:07:08
270,470650121003,470650121003,38.0,35.01389950414619,-85.38595249540225,35.02627135965151,-85.36464022338838,08:04:00,29040.0,08:04:00,POINT (-85.38595249540225 35.01389950414619),POINT (-85.36464022338838 35.02627135965151),2145.0,281.0,35.01389950414619,-85.38595249540225,35.02627135965151,-85.36464022338838,2145.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,07:34:00,08:04:00,08:08:41,08:38:41
271,470650121003,470650121003,38.0,35.02486581550514,-85.37258011014862,34.99759738218724,-85.38158104561242,07:50:15,28215.0,07:50:15,POINT (-85.37258011014862 35.02486581550514),POINT (-85.38158104561242 34.99759738218724),3055.0,457.0,35.02486581550514,-85.37258011014862,34.99759738218724,-85.38158104561242,3055.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,07:20:15,07:50:15,07:57:52,08:27:52
272,470650121003,470650121003,38.0,35.017117413838164,-85.37081507863893,35.026137468085935,-85.36373283532795,08:20:45,30045.0,08:20:45,POINT (-85.37081507863893 35.017117413838164),POINT (-85.36373283532795 35.026137468085935),1056.0,201.0,35.017117413838164,-85.37081507863893,35.026137468085935,-85.36373283532795,1056.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,07:50:45,08:20:45,08:24:06,08:54:06
273,470650121003,470650121003,38.0,35.01467713595663,-85.3732024621148,35.00822307560531,-85.39069005570124,07:06:45,25605.0,07:06:45,POINT (-85.3732024621148 35.01467713595663),POINT (-85.39069005570124 35.00822307560531),2278.0,426.0,35.01467713595663,-85.3732024621148,35.00822307560531,-85.39069005570124,2278.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,06:36:45,07:06:45,07:13:51,07:43:51
274,470650121003,470650121003,38.0,35.023081046263606,-85.36853228093244,35.00937347544436,-85.38584331723528,08:07:15,29235.0,08:07:15,POINT (-85.36853228093244 35.023081046263606),POINT (-85.38584331723528 35.009373475444356),2291.0,457.0,35.023081046263606,-85.36853228093244,35.00937347544436,-85.38584331723528,2291.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,07:37:15,08:07:15,08:14:52,08:44:52
275,470650121003,470650121003,38.0,35.0219201904545,-85.37437900376776,35.015670876553166,-85.37653116741701,09:21:30,33690.0,09:21:30,POINT (-85.37437900376776 35.0219201904545),POINT (-85.37653116741701 35.015670876553166),722.0,188.0,35.0219201904545,-85.37437900376776,35.015670876553166,-85.37653116741701,722.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,08:51:30,09:21:30,09:24:38,09:54:38
276,470650121003,470650121003,38.0,35.021926759566846,-85.37022584199687,35.019320247803115,-85.3693094826187,07:36:15,27375.0,07:36:15,POINT (-85.37022584199687 35.021926759566846),POINT (-85.3693094826187 35.019320247803115),252.0,66.0,35.021926759566846,-85.37022584199687,35.019320247803115,-85.3693094826187,252.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,07:06:15,07:36:15,07:37:21,08:07:21
277,470650121003,470650121003,38.0,34.98387871419269,-85.39534084434386,35.01964165002109,-85.37172374999798,07:36:30,27390.0,07:36:30,POINT (-85.39534084434386 34.98387871419269),POINT (-85.37172374999798 35.01964165002109),4158.0,510.0,34.98387871419269,-85.39534084434386,35.01964165002109,-85.37172374999798,4158.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,07:06:30,07:36:30,07:45:00,08:15:00
278,470650121003,470650121003,38.0,35.01820283684237,-85.37047195876288,35.02070281061442,-85.3652209680172,06:28:00,23280.0,06:28:00,POINT (-85.37047195876288 35.01820283684237),POINT (-85.3652209680172 35.02070281061442),460.0,78.0,35.01820283684237,-85.37047195876288,35.02070281061442,-85.3652209680172,460.0,0.0,,,,,,,,,,,,,['WALK'],35.0,470650121003,36691,29273,05:58:00,06:28:00,06:29:18,06:59:18
279,470650008001,470650031002,114.0,35.06434711734644,-85.31105739751713,35.04929027890839,-85.30898741666464,08:33:00,30780.0,08:33:00,POINT (-85.31105739751713 35.064347117346436),POINT (-85.30898741666464 35.04929027890839),1650.0,477.0,35.06434711734644,-85.31105739751713,35.04929027890839,-85.30898741666464,1650.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,08:03:00,08:33:00,08:40:57,09:10:57
280,470650008001,470650031002,114.0,35.06459365002872,-85.31476245000407,35.05588502141059,-85.30621318332616,08:36:00,30960.0,08:36:00,POINT (-85.31476245000407 35.06459365002872),POINT (-85.30621318332616 35.05588502141059),1394.0,444.0,35.06459365002872,-85.31476245000407,35.05588502141059,-85.30621318332616,1394.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,08:06:00,08:36:00,08:43:24,09:13:24
281,470650008001,470650031002,114.0,35.074643031484364,-85.30906259369286,35.04929027890839,-85.30898741666464,09:57:45,35865.0,09:57:45,POINT (-85.30906259369286 35.074643031484364),POINT (-85.30898741666464 35.04929027890839),2398.0,605.0,35.074643031484364,-85.30906259369286,35.04929027890839,-85.30898741666464,1773.0,0.0,1020020.0,,,,,,16,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,09:27:45,09:57:45,10:07:50,10:37:50
282,470650008001,470650031002,114.0,35.066894350027475,-85.31252069999252,35.04943394977082,-85.31003971701219,06:20:00,22800.0,06:20:00,POINT (-85.31252069999252 35.066894350027475),POINT (-85.31003971701219 35.04943394977082),1715.0,522.0,35.066894350027475,-85.31252069999252,35.04943394977082,-85.31003971701219,1715.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,05:50:00,06:20:00,06:28:42,06:58:42
283,470650008001,470650031002,114.0,35.07081820000061,-85.31262050000063,35.04955357518711,-85.30578501610127,08:54:30,32070.0,08:54:30,POINT (-85.31262050000063 35.07081820000061),POINT (-85.30578501610127 35.04955357518711),2417.0,568.0,35.07081820000061,-85.31262050000063,35.04955357518711,-85.30578501610127,2417.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,08:24:30,08:54:30,09:03:58,09:33:58
284,470650008001,470650031002,114.0,35.07301750002402,-85.31219814999685,35.04746802018442,-85.30812071391878,06:28:00,23280.0,06:28:00,POINT (-85.31219814999685 35.07301750002402),POINT (-85.30812071391878 35.04746802018442),2536.0,663.0,35.07301750002402,-85.31219814999685,35.04746802018442,-85.30812071391878,1774.0,0.0,2036020.0,1579020.0,,,,,16,9,,,,,"['WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,05:58:00,06:28:00,06:39:03,07:09:03
286,470650008001,470650031002,114.0,35.072816573703804,-85.31170868539567,35.05208700013653,-85.3100287251335,08:40:15,31215.0,08:40:15,POINT (-85.31170868539567 35.072816573703804),POINT (-85.3100287251335 35.05208700013653),2025.0,572.0,35.072816573703804,-85.31170868539567,35.05208700013653,-85.3100287251335,1331.0,0.0,316020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,08:10:15,08:40:15,08:49:47,09:19:47
287,470650008001,470650031002,114.0,35.07435135936503,-85.3099001196465,35.055210448297515,-85.30925905186584,06:54:45,24885.0,06:54:45,POINT (-85.3099001196465 35.07435135936503),POINT (-85.30925905186584 35.055210448297515),1773.0,405.0,35.07435135936503,-85.3099001196465,35.055210448297515,-85.30925905186584,1773.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,06:24:45,06:54:45,07:01:30,07:31:30
288,470650008001,470650031002,114.0,35.06930520736518,-85.30989209728557,35.046262749991826,-85.30906814999919,08:21:15,30075.0,08:21:15,POINT (-85.30989209728557 35.06930520736518),POINT (-85.30906814999919 35.046262749991826),2090.0,575.0,35.06930520736518,-85.30989209728557,35.046262749991826,-85.30906814999919,1460.0,0.0,746020.0,1150020.0,,,,,16,9,,,,,"['WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,07:51:15,08:21:15,08:30:50,09:00:50
289,470650008001,470650031002,114.0,35.06676235002716,-85.31728775005065,35.055210448297515,-85.30925905186584,09:33:30,34410.0,09:33:30,POINT (-85.31728775005065 35.06676235002716),POINT (-85.30925905186584 35.055210448297515),1434.0,376.0,35.06676235002716,-85.31728775005065,35.055210448297515,-85.30925905186584,1434.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,09:03:30,09:33:30,09:39:46,10:09:46
290,470650008001,470650031002,114.0,35.06667114401433,-85.31292782068158,35.04955357518711,-85.30578501610127,09:03:45,32625.0,09:03:45,POINT (-85.31292782068158 35.06667114401433),POINT (-85.30578501610127 35.04955357518711),2054.0,578.0,35.06667114401433,-85.31292782068158,35.04955357518711,-85.30578501610127,2054.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,08:33:45,09:03:45,09:13:23,09:43:23
291,470650008001,470650031002,114.0,35.07176955931904,-85.31224139941752,35.04929027890839,-85.30898741666464,06:56:00,24960.0,06:56:00,POINT (-85.31224139941752 35.07176955931904),POINT (-85.30898741666464 35.04929027890839),2327.0,595.0,35.07176955931904,-85.31224139941752,35.04929027890839,-85.30898741666464,1571.0,1.0,572020.0,2195020.0,1143020.0,,,,2A,16,9,,,,"['WALK', 'BUS', 'WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:26:00,06:56:00,07:05:55,07:35:55
292,470650008001,470650031002,114.0,35.072966711756656,-85.30996502375268,35.047302066492904,-85.31134228287584,07:36:00,27360.0,07:36:00,POINT (-85.30996502375268 35.072966711756656),POINT (-85.31134228287584 35.047302066492904),2463.0,675.0,35.072966711756656,-85.30996502375268,35.047302066492904,-85.31134228287584,1675.0,0.0,228020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,07:06:00,07:36:00,07:47:15,08:17:15
293,470650008001,470650031002,114.0,35.063676285308254,-85.30987427880723,35.04929027890839,-85.30898741666464,07:40:30,27630.0,07:40:30,POINT (-85.30987427880723 35.063676285308254),POINT (-85.30898741666464 35.04929027890839),1497.0,395.0,35.063676285308254,-85.30987427880723,35.04929027890839,-85.30898741666464,1249.0,0.0,228020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,07:10:30,07:40:30,07:47:05,08:17:05
294,470650008001,470650031002,114.0,35.06712325000019,-85.3175610500012,35.046262749991826,-85.30906814999919,08:39:15,31155.0,08:39:15,POINT (-85.3175610500012 35.06712325000019),POINT (-85.30906814999919 35.046262749991826),2269.0,496.0,35.06712325000019,-85.3175610500012,35.046262749991826,-85.30906814999919,1861.0,1.0,316020.0,1254020.0,,,,,2A,33,,,,,"['WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,08:09:15,08:39:15,08:47:31,09:17:31
295,470650008001,470650031002,114.0,35.07422138499441,-85.30895471683134,35.04943394977082,-85.31003971701219,06:32:15,23535.0,06:32:15,POINT (-85.30895471683134 35.07422138499441),POINT (-85.31003971701219 35.04943394977082),2238.0,616.0,35.07422138499441,-85.30895471683134,35.04943394977082,-85.31003971701219,1681.0,0.0,2036020.0,,,,,,16,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:02:15,06:32:15,06:42:31,07:12:31
296,470650008001,470650031002,114.0,35.07159258383671,-85.3116899336238,35.05588502141059,-85.30621318332616,06:13:00,22380.0,06:13:00,POINT (-85.3116899336238 35.07159258383671),POINT (-85.30621318332616 35.05588502141059),1816.0,473.0,35.07159258383671,-85.3116899336238,35.05588502141059,-85.30621318332616,1816.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,05:43:00,06:13:00,06:20:53,06:50:53
297,470650008001,470650031002,114.0,35.07072427396539,-85.31387104643696,35.04746802018442,-85.30812071391878,08:50:45,31845.0,08:50:45,POINT (-85.31387104643696 35.07072427396539),POINT (-85.30812071391878 35.04746802018442),2431.0,632.0,35.07072427396539,-85.31387104643696,35.04746802018442,-85.30812071391878,1649.0,0.0,1384020.0,,,,,,16,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,08:20:45,08:50:45,09:01:17,09:31:17
298,470650008001,470650031002,114.0,35.06575922426823,-85.31124192173847,35.05208700013653,-85.3100287251335,09:02:15,32535.0,09:02:15,POINT (-85.31124192173847 35.06575922426823),POINT (-85.3100287251335 35.05208700013653),1322.0,431.0,35.06575922426823,-85.31124192173847,35.05208700013653,-85.3100287251335,1322.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,08:32:15,09:02:15,09:09:26,09:39:26
299,470650008001,470650031002,114.0,35.06872259134467,-85.31085222504501,35.04746802018442,-85.30812071391878,08:47:45,31665.0,08:47:45,POINT (-85.31085222504501 35.06872259134467),POINT (-85.30812071391878 35.04746802018442),2086.0,566.0,35.06872259134467,-85.31085222504501,35.04746802018442,-85.30812071391878,1340.0,0.0,1384020.0,,,,,,16,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,08:17:45,08:47:45,08:57:11,09:27:11
300,470650008001,470650031002,114.0,35.06532019936891,-85.30990401112264,35.04943394977082,-85.31003971701219,08:57:15,32235.0,08:57:15,POINT (-85.30990401112264 35.06532019936891),POINT (-85.31003971701219 35.04943394977082),1430.0,433.0,35.06532019936891,-85.30990401112264,35.04943394977082,-85.31003971701219,879.0,0.0,1384020.0,,,,,,16,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,08:27:15,08:57:15,09:04:28,09:34:28
301,470650008001,470650031002,114.0,35.06699810385927,-85.3101085322419,35.04955357518711,-85.30578501610127,07:43:45,27825.0,07:43:45,POINT (-85.3101085322419 35.06699810385927),POINT (-85.30578501610127 35.04955357518711),1936.0,494.0,35.06699810385927,-85.3101085322419,35.04955357518711,-85.30578501610127,1511.0,0.0,228020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,07:13:45,07:43:45,07:51:59,08:21:59
302,470650008001,470650031002,114.0,35.073291299987176,-85.30823195000882,35.04929027890839,-85.30898741666464,07:01:30,25290.0,07:01:30,POINT (-85.30823195000882 35.073291299987176),POINT (-85.30898741666464 35.04929027890839),2246.0,587.0,35.073291299987176,-85.30823195000882,35.04929027890839,-85.30898741666464,1425.0,1.0,572020.0,2195020.0,1143020.0,,,,2A,16,9,,,,"['WALK', 'BUS', 'WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:31:30,07:01:30,07:11:17,07:41:17
303,470650008001,470650031002,114.0,35.06958270217995,-85.31249716973066,35.05588502141059,-85.30621318332616,09:28:45,34125.0,09:28:45,POINT (-85.31249716973066 35.06958270217995),POINT (-85.30621318332616 35.05588502141059),1599.0,437.0,35.06958270217995,-85.31249716973066,35.05588502141059,-85.30621318332616,1599.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,08:58:45,09:28:45,09:36:02,10:06:02
304,470650008001,470650031002,114.0,35.0677304071517,-85.31620909213834,35.046262749991826,-85.30906814999919,07:49:30,28170.0,07:49:30,POINT (-85.31620909213834 35.0677304071517),POINT (-85.30906814999919 35.046262749991826),2191.0,515.0,35.0677304071517,-85.31620909213834,35.046262749991826,-85.30906814999919,1213.0,0.0,997020.0,678020.0,,,,,16,9,,,,,"['WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,07:19:30,07:49:30,07:58:05,08:28:05
305,470650008001,470650031002,114.0,35.069392039949335,-85.31181967694411,35.055210448297515,-85.30925905186584,06:50:30,24630.0,06:50:30,POINT (-85.31181967694411 35.069392039949335),POINT (-85.30925905186584 35.055210448297515),1398.0,338.0,35.069392039949335,-85.31181967694411,35.055210448297515,-85.30925905186584,1398.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,06:20:30,06:50:30,06:56:08,07:26:08
306,470650008001,470650031002,114.0,35.06854891316212,-85.31094686828096,35.047302066492904,-85.31134228287584,06:45:45,24345.0,06:45:45,POINT (-85.31094686828096 35.06854891316212),POINT (-85.31134228287584 35.047302066492904),2156.0,596.0,35.06854891316212,-85.31094686828096,35.047302066492904,-85.31134228287584,1398.0,0.0,2036020.0,1579020.0,,,,,16,9,,,,,"['WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:15:45,06:45:45,06:55:41,07:25:41
307,470650008001,470650031002,114.0,35.07740886359746,-85.30966776778786,35.04929027890839,-85.30898741666464,06:30:30,23430.0,06:30:30,POINT (-85.30966776778786 35.07740886359746),POINT (-85.30898741666464 35.04929027890839),2666.0,666.0,35.07740886359746,-85.30966776778786,35.04929027890839,-85.30898741666464,1977.0,0.0,2036020.0,1579020.0,,,,,16,9,,,,,"['WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:00:30,06:30:30,06:41:36,07:11:36
308,470650008001,470650031002,114.0,35.07248262616213,-85.31088111623943,35.05208700013653,-85.3100287251335,07:40:00,27600.0,07:40:00,POINT (-85.31088111623943 35.07248262616213),POINT (-85.3100287251335 35.05208700013653),1907.0,549.0,35.07248262616213,-85.31088111623943,35.05208700013653,-85.3100287251335,1215.0,0.0,228020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,07:10:00,07:40:00,07:49:09,08:19:09
309,470650008001,470650031002,114.0,35.076429575084,-85.30859208522996,35.05588502141059,-85.30621318332616,09:11:30,33090.0,09:11:30,POINT (-85.30859208522996 35.076429575084),POINT (-85.30621318332616 35.05588502141059),2016.0,498.0,35.076429575084,-85.30859208522996,35.05588502141059,-85.30621318332616,2016.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,08:41:30,09:11:30,09:19:48,09:49:48
310,470650008001,470650031002,114.0,35.07208109911781,-85.30959157452563,35.04955357518711,-85.30578501610127,07:13:15,25995.0,07:13:15,POINT (-85.30959157452563 35.07208109911781),POINT (-85.30578501610127 35.04955357518711),2379.0,578.0,35.07208109911781,-85.30959157452563,35.04955357518711,-85.30578501610127,1776.0,0.0,572020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:43:15,07:13:15,07:22:53,07:52:53
311,470650008001,470650031002,114.0,35.06747066714234,-85.31828741594967,35.04943394977082,-85.31003971701219,07:09:45,25785.0,07:09:45,POINT (-85.31828741594967 35.06747066714234),POINT (-85.31003971701219 35.04943394977082),2048.0,595.0,35.06747066714234,-85.31828741594967,35.04943394977082,-85.31003971701219,1373.0,0.0,2195020.0,,,,,,16,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:39:45,07:09:45,07:19:40,07:49:40
312,470650008001,470650031002,114.0,35.07643019457637,-85.30843428960478,35.055210448297515,-85.30925905186584,09:29:00,34140.0,09:29:00,POINT (-85.30843428960478 35.07643019457637),POINT (-85.30925905186584 35.055210448297515),1918.0,422.0,35.07643019457637,-85.30843428960478,35.055210448297515,-85.30925905186584,1918.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,08:59:00,09:29:00,09:36:02,10:06:02
313,470650008001,470650031002,114.0,35.072683976395545,-85.31173565867854,35.047302066492904,-85.31134228287584,09:40:45,34845.0,09:40:45,POINT (-85.31173565867854 35.072683976395545),POINT (-85.31134228287584 35.047302066492904),2607.0,696.0,35.072683976395545,-85.31173565867854,35.047302066492904,-85.31134228287584,1807.0,0.0,1329020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,09:10:45,09:40:45,09:52:21,10:22:21
314,470650008001,470650031002,114.0,35.070343204663615,-85.31315679495434,35.05208700013653,-85.3100287251335,08:32:15,30735.0,08:32:15,POINT (-85.31315679495434 35.070343204663615),POINT (-85.3100287251335 35.05208700013653),1880.0,527.0,35.070343204663615,-85.31315679495434,35.05208700013653,-85.3100287251335,1249.0,0.0,316020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,08:02:15,08:32:15,08:41:02,09:11:02
315,470650008001,470650031002,114.0,35.068982726658795,-85.31591191605645,35.04929027890839,-85.30898741666464,06:49:15,24555.0,06:49:15,POINT (-85.31591191605645 35.068982726658795),POINT (-85.30898741666464 35.04929027890839),2120.0,606.0,35.068982726658795,-85.31591191605645,35.04929027890839,-85.30898741666464,2120.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,06:19:15,06:49:15,06:59:21,07:29:21
316,470650008001,470650031002,114.0,35.06365767804774,-85.30886682985918,35.04929027890839,-85.30898741666464,09:46:30,35190.0,09:46:30,POINT (-85.30886682985918 35.06365767804774),POINT (-85.30898741666464 35.04929027890839),1416.0,379.0,35.06365767804774,-85.30886682985918,35.04929027890839,-85.30898741666464,1416.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,09:16:30,09:46:30,09:52:49,10:22:49
317,470650008001,470650031002,114.0,35.06194091890939,-85.31251490642022,35.04746802018442,-85.30812071391878,08:07:30,29250.0,08:07:30,POINT (-85.31251490642022 35.06194091890939),POINT (-85.30812071391878 35.04746802018442),1801.0,486.0,35.06194091890939,-85.31251490642022,35.04746802018442,-85.30812071391878,1555.0,0.0,1819020.0,,,,,,2A,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,07:37:30,08:07:30,08:15:36,08:45:36
318,470650008001,470650031002,114.0,35.07055998723247,-85.31165608437098,35.046262749991826,-85.30906814999919,09:07:45,32865.0,09:07:45,POINT (-85.31165608437098 35.07055998723247),POINT (-85.30906814999919 35.046262749991826),2297.0,618.0,35.07055998723247,-85.31165608437098,35.046262749991826,-85.30906814999919,1676.0,1.0,290020.0,2070020.0,,,,,2A,33,,,,,"['WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,08:37:45,09:07:45,09:18:03,09:48:03
319,470650008001,470650031002,114.0,35.07097649507949,-85.31061202669034,35.04955357518711,-85.30578501610127,06:35:45,23745.0,06:35:45,POINT (-85.31061202669034 35.07097649507949),POINT (-85.30578501610127 35.04955357518711),2348.0,557.0,35.07097649507949,-85.31061202669034,35.04955357518711,-85.30578501610127,1722.0,0.0,2036020.0,1579020.0,,,,,16,9,,,,,"['WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:05:45,06:35:45,06:45:02,07:15:02
320,470650008001,470650031002,114.0,35.071980900003204,-85.31670860000051,35.04929027890839,-85.30898741666464,08:32:00,30720.0,08:32:00,POINT (-85.31670860000051 35.071980900003204),POINT (-85.30898741666464 35.04929027890839),2690.0,650.0,35.071980900003204,-85.31670860000051,35.04929027890839,-85.30898741666464,1969.0,0.0,1384020.0,,,,,,16,,,,,,"['WALK', 'BUS', 'WALK']",105.0,470650008001,50069,26126,08:02:00,08:32:00,08:42:50,09:12:50
321,470650008001,470650031002,114.0,35.0733496500201,-85.30989629999526,35.04746802018442,-85.30812071391878,06:50:00,24600.0,06:50:00,POINT (-85.30989629999526 35.0733496500201),POINT (-85.30812071391878 35.04746802018442),2411.0,652.0,35.0733496500201,-85.30989629999526,35.04746802018442,-85.30812071391878,1549.0,1.0,572020.0,2195020.0,1143020.0,,,,2A,16,9,,,,"['WALK', 'BUS', 'WALK', 'BUS', 'BUS', 'WALK']",105.0,470650008001,50069,26126,06:20:00,06:50:00,07:00:52,07:30:52
323,470650008001,470650031002,114.0,35.07054397247259,-85.31546848536942,35.04929027890839,-85.30898741666464,06:46:30,24390.0,06:46:30,POINT (-85.31546848536942 35.07054397247259),POINT (-85.30898741666464 35.04929027890839),2334.0,594.0,35.07054397247259,-85.31546848536942,35.04929027890839,-85.30898741666464,2334.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,06:16:30,06:46:30,06:56:24,07:26:24
324,470650008001,470650031002,114.0,35.06781310275074,-85.30999070814894,35.055210448297515,-85.30925905186584,07:21:15,26475.0,07:21:15,POINT (-85.30999070814894 35.06781310275074),POINT (-85.30925905186584 35.055210448297515),1180.0,283.0,35.06781310275074,-85.30999070814894,35.055210448297515,-85.30925905186584,1180.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,06:51:15,07:21:15,07:25:58,07:55:58
325,470650008001,470650031002,114.0,35.06791249999573,-85.31114930000365,35.05588502141059,-85.30621318332616,07:55:45,28545.0,07:55:45,POINT (-85.31114930000365 35.06791249999573),POINT (-85.30621318332616 35.05588502141059),1399.0,417.0,35.06791249999573,-85.31114930000365,35.05588502141059,-85.30621318332616,1399.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,07:25:45,07:55:45,08:02:42,08:32:42
326,470650008001,470650031002,114.0,35.06632247587584,-85.31069500364748,35.04943394977082,-85.31003971701219,07:27:00,26820.0,07:27:00,POINT (-85.31069500364748 35.06632247587584),POINT (-85.31003971701219 35.04943394977082),1587.0,489.0,35.06632247587584,-85.31069500364748,35.04943394977082,-85.31003971701219,1587.0,0.0,,,,,,,,,,,,,['WALK'],105.0,470650008001,50069,26126,06:57:00,07:27:00,07:35:09,08:05:09
