tag,take_car,take_transit,take_ondemand,take_walk,orig_loc,dest_loc,home_node,work_node,pop,seg_types,median_income,drive_weight_time,drive_weight_money,drive_weight_conven,drive_weight_switches,walk_weight_time,walk_weight_money,walk_weight_conven,walk_weight_switches,ondemand_weight_time,ondemand_weight_money,ondemand_weight_conven,ondemand_weight_switches,transit_weight_time,transit_weight_money,transit_weight_conven,transit_weight_switches
person279,0.0,1.0,1.0,1.0,"[-85.32468383, 35.01651514]","[-85.30425286, 35.04690172]",202626867.0,202633680.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person280,1.0,1.0,1.0,1.0,"[-85.33013751, 34.99727301]","[-85.3114761, 35.04979424]",202686408.0,202605852.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person281,0.0,1.0,1.0,1.0,"[-85.33013751, 34.99727301]","[-85.3114761, 35.04979424]",202686408.0,202605852.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person282,1.0,1.0,1.0,1.0,"[-85.32280786, 34.9931158]","[-85.30781627, 35.04434637]",202593992.0,202638663.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person283,0.0,1.0,1.0,1.0,"[-85.32280786, 34.9931158]","[-85.30781627, 35.04434637]",202593992.0,202638663.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person284,1.0,1.0,1.0,1.0,"[-85.32777348, 35.00972665]","[-85.31335663, 35.04205359]",2664431648.0,946652337.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person285,0.0,1.0,1.0,1.0,"[-85.32777348, 35.00972665]","[-85.31335663, 35.04205359]",2664431648.0,946652337.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person286,1.0,1.0,1.0,1.0,"[-85.33015432, 35.00657764]","[-85.30520842, 35.04861917]",2664431596.0,202645384.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person287,1.0,1.0,1.0,1.0,"[-85.32301284, 35.00402546]","[-85.30829679, 35.03982792]",202748156.0,202596801.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person288,0.0,1.0,1.0,1.0,"[-85.32301284, 35.00402546]","[-85.30829679, 35.03982792]",202748156.0,202596801.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person289,1.0,1.0,1.0,1.0,"[-85.3232148, 34.99665618]","[-85.30604469, 35.03526422]",202724507.0,202546482.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person290,0.0,1.0,1.0,1.0,"[-85.3232148, 34.99665618]","[-85.30604469, 35.03526422]",202724507.0,202546482.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person291,1.0,1.0,1.0,1.0,"[-85.32616999, 34.99615691]","[-85.30898307, 35.04069717]",202603914.0,202596799.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person292,0.0,1.0,1.0,1.0,"[-85.32616999, 34.99615691]","[-85.30898307, 35.04069717]",202603914.0,202596799.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person293,1.0,1.0,1.0,1.0,"[-85.32972783, 35.0000819]","[-85.30768313, 35.04562077]",202670928.0,202612556.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person294,0.0,1.0,1.0,1.0,"[-85.32972783, 35.0000819]","[-85.30768313, 35.04562077]",202670928.0,202612556.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person295,1.0,1.0,1.0,1.0,"[-85.31541479, 34.9932179]","[-85.30259818, 35.04203415]",202729339.0,202638672.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person296,0.0,1.0,1.0,1.0,"[-85.31541479, 34.9932179]","[-85.30259818, 35.04203415]",202729339.0,202638672.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person297,1.0,1.0,1.0,1.0,"[-85.32619372, 35.0139662]","[-85.30973852, 35.0472477]",202701161.0,202596782.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person298,0.0,1.0,1.0,1.0,"[-85.32619372, 35.0139662]","[-85.30973852, 35.0472477]",202701161.0,202596782.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person299,1.0,1.0,1.0,1.0,"[-85.32375029, 35.0145666]","[-85.31266572, 35.05243777]",202629815.0,450325887.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person300,0.0,1.0,1.0,1.0,"[-85.32375029, 35.0145666]","[-85.31266572, 35.05243777]",202629815.0,450325887.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person301,1.0,1.0,1.0,1.0,"[-85.32364816, 34.99774743]","[-85.30781187, 35.04214871]",202724507.0,2334598670.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person302,0.0,1.0,1.0,1.0,"[-85.32364816, 34.99774743]","[-85.30781187, 35.04214871]",202724507.0,2334598670.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person303,1.0,1.0,1.0,1.0,"[-85.32299372, 35.00900024]","[-85.31907047, 35.04451057]",1847065388.0,946673391.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person304,0.0,1.0,1.0,1.0,"[-85.32299372, 35.00900024]","[-85.31907047, 35.04451057]",1847065388.0,946673391.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person305,1.0,1.0,1.0,1.0,"[-85.32889806, 35.00494712]","[-85.31121047, 35.04624446]",202670919.0,202605864.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person306,1.0,1.0,1.0,1.0,"[-85.3241827, 34.99741764]","[-85.31098334, 35.0457716]",202724507.0,651276685.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person307,0.0,1.0,1.0,1.0,"[-85.3241827, 34.99741764]","[-85.31098334, 35.0457716]",202724507.0,651276685.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person308,1.0,1.0,1.0,1.0,"[-85.32193147, 35.01050948]","[-85.31017593, 35.04737031]",202636633.0,202620748.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person309,0.0,1.0,1.0,1.0,"[-85.32193147, 35.01050948]","[-85.31017593, 35.04737031]",202636633.0,202620748.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",23578.0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,0,1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0007497074684574684,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person310,1.0,1.0,1.0,1.0,"[-85.32509052, 34.99212882]","[-85.30982907, 35.04640559]",202612983.0,202596786.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person311,0.0,1.0,1.0,1.0,"[-85.32509052, 34.99212882]","[-85.30982907, 35.04640559]",202612983.0,202596786.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person312,1.0,1.0,1.0,1.0,"[-85.3271297, 34.99467069]","[-85.31276331, 35.04812174]",202731929.0,202616861.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person313,0.0,1.0,1.0,1.0,"[-85.3271297, 34.99467069]","[-85.31276331, 35.04812174]",202731929.0,202616861.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person314,1.0,1.0,1.0,1.0,"[-85.32519256, 34.98911053]","[-85.30984562, 35.05477108]",202612990.0,202596766.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
person315,0.0,1.0,1.0,1.0,"[-85.32519256, 34.98911053]","[-85.30984562, 35.05477108]",202612990.0,202596766.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]",56484.0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,0,1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]",1,0.0017960164835164835,0,"[0.0, 0.14285714285714285, 0.2857142857142857, 0.42857142857142855, 0.5714285714285714, 0.7142857142857143, 0.8571428571428571, 1.0]"
